,train/policy/clipfrac_avg,train/objective/non_score_reward,_runtime,train/objective/kl,train/lr,completions,_timestamp,train/val/ratio,train/val/clipfrac_avg,train/objective/entropy,train/policy/entropy_avg,train/val/num_eos_tokens,train/policy/approxkl_avg,train/episode,train/global_step,train/val/ratio_var,train/objective/scores,_step,train/eps,train/loss/value_avg,train/objective/rlhf_reward,train/loss/policy_avg,train/epoch
10,0.1025390625,-0.38097715377807617,73.025619504,19.048858642578125,1.38992e-05,,1782157879.4362643,1.0171422958374023,0.220703125,101.31881713867188,0.7278547286987305,0.0,0.019312091171741486,80.0,10,0.0004152575274929404,-1.4765625,10,1.0,1.141434669494629,-1.8575396537780762,-0.030978422611951828,0.0004975124378109452
11,0.122802734375,-0.3672677278518677,79.802828619,18.363386154174805,1.3888e-05,,1782157886.2133384,1.010871410369873,0.197021484375,101.75223541259766,0.7884010076522827,0.0,0.041042789816856384,88.0,11,0.0002633276453707367,-0.12890625,11,1.0,0.8733133673667908,-0.4961739778518677,-0.03680441901087761,0.0005472636815920398
12,0.113525390625,-0.33488917350769043,86.45485395,16.74445915222168,1.3876799999999999e-05,,1782157892.8656094,1.019458293914795,0.230712890625,99.20452880859375,0.7738109230995178,0.0,0.03189270943403244,96.0,12,0.0005026742001064122,-1.7265625,12,1.0,0.7737913727760315,-2.0614516735076904,-0.03393641486763954,0.0005970149253731343
13,0.097412109375,-0.33039990067481995,93.083635875,16.519994735717773,1.38656e-05,,1782157899.4942677,1.0396003723144531,0.252685546875,98.7139892578125,0.7674849033355713,0.0,0.02922213077545166,104.0,13,0.0011007216526195407,-1.3671875,13,1.0,0.9887820482254028,-1.6975873708724976,-0.030199069529771805,0.0006467661691542288
14,0.111083984375,-0.29753661155700684,99.599594742,14.876829147338867,1.38544e-05,,1782157906.0103412,1.010523796081543,0.1484375,99.40782165527344,0.7508150339126587,0.0,0.02906031161546707,112.0,14,0.00016272412904072553,-1.1171875,14,1.0,0.608136773109436,-1.4147241115570068,-0.03314086049795151,0.0006965174129353234
15,0.129638671875,-0.2831813097000122,106.18687449,14.159066200256348,1.38432e-05,,1782157912.597617,1.0141468048095703,0.193603515625,112.04725646972656,0.8024792671203613,0.0,0.06141956150531769,120.0,15,0.00027030264027416706,-1.4453125,15,1.0,0.5510708093643188,-1.7284938097000122,-0.031639762222766876,0.0007462686567164179
16,0.123779296875,-0.3388564884662628,112.845981886,16.942825317382812,1.3831999999999999e-05,,1782157919.256669,1.0136629343032837,0.244384765625,103.0240707397461,0.7353096604347229,0.0,0.06551505625247955,128.0,16,0.0002650977112352848,-2.125,16,1.0,0.9330794811248779,-2.4638564586639404,-0.02848426252603531,0.0007960199004975124
17,0.112548828125,-0.3444753885269165,119.326804522,17.223770141601562,1.38208e-05,,1782157925.7373366,1.00459885597229,0.10546875,108.71214294433594,0.7996956706047058,0.0,0.020503558218479156,136.0,17,3.8685589970555156e-05,-0.9921875,17,1.0,0.48574668169021606,-1.3366628885269165,-0.032216865569353104,0.000845771144278607
18,0.096435546875,-0.3404666781425476,125.882813912,17.023334503173828,1.38096e-05,,1782157932.29343,1.0107793807983398,0.18115234375,80.44656372070312,0.6225688457489014,0.0,0.020284194499254227,144.0,18,0.00010223368735751137,-1.7421875,18,1.0,0.5151855945587158,-2.0826542377471924,-0.02517908252775669,0.0008955223880597015
19,0.105712890625,-0.32825735211372375,132.621219101,16.41286849975586,1.37984e-05,,1782157939.0320282,1.0141851902008057,0.1875,107.83493041992188,0.8484853506088257,0.0,0.018180061131715775,152.0,19,0.00028586515691131353,-2.1875,19,1.0,0.4225224554538727,-2.5157573223114014,-0.031522296369075775,0.000945273631840796
20,0.080322265625,-0.3661942780017853,139.257157364,18.30971336364746,1.37872e-05,,1782157945.6675935,0.9969229102134705,0.22607421875,95.81626892089844,0.822818398475647,0.0,0.011931556276977062,160.0,20,9.305359526479151e-06,-1.625,20,1.0,0.8431708216667175,-1.991194248199463,-0.026302505284547806,0.0009950248756218905
21,0.0888671875,-0.3716840147972107,145.877088632,18.58420181274414,1.3776e-05,,1782157952.2877662,1.0067951679229736,0.102783203125,96.5703125,0.7667647004127502,0.0,0.022473938763141632,168.0,21,0.00013232779747340828,-1.359375,21,1.0,0.7307217717170715,-1.7310590744018555,-0.026538057252764702,0.001044776119402985
22,0.0927734375,-0.29043713212013245,152.241848251,14.521856307983398,1.3764799999999999e-05,,1782157958.6523771,1.0007731914520264,0.103759765625,99.7864761352539,0.729536771774292,0.0,0.023519515991210938,176.0,22,4.7645720769651234e-05,-0.42578125,22,1.0,0.7708874940872192,-0.7162183523178101,-0.021716495975852013,0.0010945273631840797
23,0.096435546875,-0.38910430669784546,158.948734596,19.455215454101562,1.37536e-05,,1782157965.3591645,1.0016266107559204,0.109375,97.79356384277344,0.7900158166885376,0.0,0.018312472850084305,184.0,23,2.8200327051308705e-06,-0.314453125,23,1.0,0.6154847741127014,-0.7035574316978455,-0.027267150580883026,0.0011442786069651742
24,0.1083984375,-0.4751587510108948,165.589719047,23.757938385009766,1.37424e-05,,1782157972.000385,1.001003623008728,0.225341796875,100.41658020019531,0.7453864812850952,0.0,0.033441878855228424,192.0,24,1.03238235169556e-05,-1.34375,24,1.0,0.34451958537101746,-1.81890869140625,-0.03202515468001366,0.0011940298507462687
25,0.118408203125,-0.36724066734313965,172.267687135,18.36203384399414,1.37312e-05,,1782157978.678387,1.0074496269226074,0.325439453125,104.11347961425781,0.7423535585403442,0.0,0.0545659102499485,200.0,25,7.59421891416423e-05,0.96875,25,1.0,0.48105645179748535,0.6015093326568604,-0.03581919148564339,0.0012437810945273632
26,0.118896484375,-0.36866137385368347,178.728307851,18.43307113647461,1.3719999999999999e-05,,1782157985.1391065,1.0045939683914185,0.103271484375,107.46977233886719,0.766137957572937,0.0,0.03061428666114807,208.0,26,4.990941670257598e-05,-0.94140625,26,1.0,0.29367494583129883,-1.3100676536560059,-0.03126119449734688,0.0012935323383084577
27,0.10795454680919647,-0.3928065598011017,185.443851113,19.64032745361328,1.37088e-05,,1782157991.854449,1.0198187828063965,0.059723593294620514,90.33692932128906,0.7277921438217163,0.0,0.03434169292449951,216.0,27,0.0004634017823264003,-2.328125,27,1.0,0.3994932174682617,-2.7209315299987793,-0.02953372523188591,0.0013432835820895521
28,0.1044921875,-0.41487330198287964,192.276996574,20.743663787841797,1.36976e-05,,1782157998.6875226,1.018627405166626,0.080810546875,100.3133773803711,0.7527869939804077,0.0,0.01948276348412037,224.0,28,0.00040538760367780924,-0.7265625,28,1.0,0.4299880862236023,-1.1414358615875244,-0.02873792126774788,0.0013930348258706469
29,0.09795168042182922,-0.3182244300842285,199.124503179,15.911223411560059,1.36864e-05,,1782158005.535122,1.0200371742248535,0.07214060425758362,78.58810424804688,0.6997864246368408,0.0,0.03361557051539421,232.0,29,0.0004626759036909789,-0.7421875,29,1.0,0.3827632665634155,-1.0604119300842285,-0.024935558438301086,0.0014427860696517413
30,0.09824120998382568,-0.4761851131916046,206.322524603,23.809255599975586,1.3675199999999999e-05,,1782158012.7332032,1.0166456699371338,0.2560240924358368,83.42777252197266,0.7351466417312622,0.0,0.03649596869945526,240.0,30,0.00028985782410018146,-2.71875,30,1.0,0.9020557403564453,-3.1949350833892822,-0.026063842698931694,0.0014925373134328358
31,0.100341796875,-0.4932226538658142,213.04815606,24.6611328125,1.3664e-05,,1782158019.4589217,1.132476806640625,0.24658203125,97.93656921386719,0.7856128811836243,0.0,0.03580305352807045,248.0,31,0.03932258114218712,-1.328125,31,1.0,0.8840706944465637,-1.821347713470459,-0.029414460062980652,0.0015422885572139303
32,0.120849609375,-0.45118582248687744,219.855707201,22.559293746948242,1.3652799999999999e-05,,1782158026.2663522,0.9797900915145874,0.22509765625,109.85173034667969,0.8738681674003601,0.0,0.04880741983652115,256.0,32,0.0003271385794505477,1.734375,32,1.0,1.1306538581848145,1.2831891775131226,-0.025180179625749588,0.0015920398009950248
33,0.106201171875,-0.7568862438201904,226.381174949,37.84430694580078,1.36416e-05,,1782158032.791995,1.0054866075515747,0.2451171875,89.8096694946289,0.7130096554756165,0.0,0.025589386001229286,264.0,33,8.115193486446515e-05,3.015625,33,1.0,0.666141152381897,2.2587387561798096,-0.029142111539840698,0.0016417910447761193
34,0.09333700686693192,-0.4995155930519104,232.804762743,24.975780487060547,1.36304e-05,,1782158039.215494,1.0095624923706055,0.17794278264045715,61.55415344238281,0.6763982176780701,0.0,0.02151220478117466,272.0,34,0.0001193925563711673,-1.3828125,34,1.0,0.5127478241920471,-1.8823280334472656,-0.027910608798265457,0.001691542288557214
35,0.12823276221752167,-0.6405619382858276,239.477382511,32.028099060058594,1.36192e-05,,1782158045.8878314,1.0056328773498535,0.22685682773590088,76.68867492675781,0.7784727811813354,0.0,0.04638299345970154,280.0,35,7.008361717453226e-05,0.73828125,35,1.0,0.32443124055862427,0.09771931171417236,-0.03348134458065033,0.0017412935323383085
36,0.095947265625,-0.5440095067024231,246.423056823,27.20047378540039,1.3607999999999999e-05,,1782158052.8337593,1.035440444946289,0.13916015625,83.72854614257812,0.6377533674240112,0.0,0.02919640764594078,288.0,36,0.0023945996072143316,0.1806640625,36,1.0,0.9896116852760315,-0.3633454442024231,-0.025362307205796242,0.001791044776119403
37,0.100830078125,-0.43202120065689087,253.348798448,21.601058959960938,1.3596799999999998e-05,,1782158059.7593498,1.011626958847046,0.167724609375,92.465087890625,0.736562967300415,0.0,0.03867548704147339,296.0,37,0.00019826488278340548,-2.5,37,1.0,0.5033146142959595,-2.932021141052246,-0.030315697193145752,0.0018407960199004975
38,0.111572265625,-0.47752049565315247,260.327450205,23.87602424621582,1.35856e-05,,1782158066.738076,1.01949942111969,0.212646484375,91.47695922851562,0.6946201324462891,0.0,0.039098989218473434,304.0,38,0.0006343199056573212,-3.71875,38,1.0,0.5686211585998535,-4.19627046585083,-0.03106566146016121,0.001890547263681592
39,0.10055723786354065,-0.5104859471321106,266.990675928,25.524295806884766,1.35744e-05,,1782158073.399907,1.021141529083252,0.1100708469748497,88.26100158691406,0.7973347902297974,0.0,0.03344015032052994,312.0,39,0.0003789712209254503,-0.18359375,39,1.0,0.8619177937507629,-0.6940796971321106,-0.029588142409920692,0.0019402985074626865
40,0.08984375,-0.47432297468185425,274.527622713,23.716148376464844,1.35632e-05,,1782158080.9382212,1.0011215209960938,0.08154296875,98.05831909179688,0.7607259750366211,0.0,0.03243378922343254,320.0,40,2.760482493613381e-05,-0.84375,40,1.0,0.6161697506904602,-1.318073034286499,-0.027925090864300728,0.001990049751243781
41,0.11138080060482025,-0.4413665235042572,282.096280771,22.068326950073242,1.3552e-05,,1782158088.507058,0.9959914684295654,0.09408602118492126,71.36503601074219,0.7237755060195923,0.0,0.0184643417596817,328.0,41,3.2883337553357705e-05,-0.1533203125,41,1.0,0.5055157542228699,-0.5946868658065796,-0.029260460287332535,0.0020398009950248755
42,0.11690283566713333,-0.49369731545448303,288.785305429,24.68486785888672,1.35408e-05,,1782158095.195697,1.006716251373291,0.06691919267177582,96.23930358886719,0.8421275019645691,0.0,0.03355540335178375,336.0,42,0.0001440087507944554,-1.2421875,42,1.0,0.30846869945526123,-1.7358847856521606,-0.027668412774801254,0.00208955223880597
43,0.0859375,-0.5114477276802063,297.133091534,25.5723876953125,1.35296e-05,,1782158103.5437827,1.0253400802612305,0.13037109375,88.21830749511719,0.7232174873352051,0.0,0.019494380801916122,344.0,43,0.0006399110425263643,-0.56640625,43,1.0,0.8617064952850342,-1.0778539180755615,-0.023867018520832062,0.002139303482587065
44,0.1056056022644043,-0.7015206813812256,304.067110391,35.0760383605957,1.35184e-05,,1782158110.477534,1.0082476139068604,0.1615000069141388,81.93460083007812,0.6824459433555603,0.0,0.0676640048623085,352.0,44,7.936174370115623e-05,0.322265625,44,1.0,0.8710703253746033,-0.3792550563812256,-0.029788516461849213,0.0021890547263681594
45,0.1416015625,-0.5464800000190735,311.608280491,27.323999404907227,1.35072e-05,,1782158118.0189686,1.0295090675354004,0.205078125,105.30339050292969,0.8155016899108887,0.0,0.05893270671367645,360.0,45,0.0011140970746055245,-2.296875,45,1.0,0.3113282322883606,-2.8433549404144287,-0.03799061477184296,0.002238805970149254
46,0.0908203125,-0.5729557275772095,318.558288664,28.647789001464844,1.3496e-05,,1782158124.9683745,1.0432460308074951,0.1298828125,111.890625,0.8874273896217346,0.0,0.028866169974207878,368.0,46,0.001607450656592846,-0.921875,46,1.0,0.914962649345398,-1.4948307275772095,-0.024721659719944,0.0022885572139303484
47,0.105712890625,-0.5351250171661377,325.82309911,26.75625228881836,1.3484799999999998e-05,,1782158132.233129,1.052725076675415,0.183837890625,86.67142486572266,0.7017526626586914,0.0,0.041043661534786224,376.0,47,0.003680410562083125,-2.625,47,1.0,0.4203009605407715,-3.1601250171661377,-0.027133850380778313,0.002338308457711443
48,0.097900390625,-0.6132702827453613,333.060375361,30.663516998291016,1.3473600000000001e-05,,1782158139.4708781,1.0017997026443481,0.1982421875,112.11971282958984,0.9108498096466064,0.0,0.018373725935816765,384.0,48,4.43740573246032e-05,0.125,48,1.0,1.3262012004852295,-0.48827028274536133,-0.029631514102220535,0.0023880597014925373
49,0.126953125,-0.7842512726783752,339.975467391,39.212562561035156,1.34624e-05,,1782158146.3860111,0.9949397444725037,0.115234375,111.35707092285156,0.8498413562774658,0.0,0.032187897711992264,392.0,49,8.456033356196713e-06,0.7890625,49,1.0,0.4126220941543579,0.004811227321624756,-0.03159558027982712,0.002437810945273632
50,0.10019940137863159,-0.6322120428085327,347.037746336,31.610605239868164,1.34512e-05,,1782158153.4484115,1.0076186656951904,0.0751992017030716,117.98861694335938,0.899189829826355,0.0,0.04065392166376114,400.0,50,0.00012141002662247047,-1.9375,50,1.0,0.5907564163208008,-2.5697121620178223,-0.02330288290977478,0.0024875621890547263
51,0.1376953125,-0.7940851449966431,354.552100789,39.70425796508789,1.344e-05,,1782158160.962532,1.043979287147522,0.101318359375,120.60853576660156,0.8917256593704224,0.0,0.0521010160446167,408.0,51,0.002164315665140748,-0.71484375,51,1.0,0.6085130572319031,-1.508928894996643,-0.03547854349017143,0.002537313432835821
52,0.11213047802448273,-0.7982863783836365,361.337066191,39.9143180847168,1.3428800000000001e-05,,1782158167.7474258,1.1835846900939941,0.1046333983540535,101.43203735351562,0.872193455696106,0.0,0.03688216954469681,416.0,52,0.04176011309027672,-0.9140625,52,1.0,0.4789254069328308,-1.7123489379882812,-0.030712492763996124,0.0025870646766169153
53,0.087646484375,-0.6891981363296509,367.957933683,34.45990753173828,1.34176e-05,,1782158174.3683715,1.007096290588379,0.18603515625,99.29188537597656,0.8040967583656311,0.0,0.018153980374336243,424.0,53,5.79161751375068e-05,-0.1279296875,53,1.0,1.183717131614685,-0.8171278238296509,-0.024447955191135406,0.00263681592039801
54,0.1328451931476593,-0.7390776872634888,374.694563658,36.953880310058594,1.34064e-05,,1782158181.1052477,1.0164966583251953,0.06765934824943542,82.77594757080078,0.762443482875824,0.0,0.07275959849357605,432.0,54,0.000223254130105488,-2.0625,54,1.0,0.17768532037734985,-2.801577568054199,-0.03130161389708519,0.0026865671641791043
55,0.10595703125,-0.7997010946273804,381.448006726,39.98505401611328,1.33952e-05,,1782158187.8587258,1.0195549726486206,0.1337890625,95.88619995117188,0.7718526721000671,0.0,0.03622211515903473,440.0,55,0.0003538551100064069,-1.6015625,55,1.0,0.775665283203125,-2.40126371383667,-0.029388967901468277,0.002736318407960199
56,0.13098879158496857,-0.8468310236930847,388.177129386,42.341552734375,1.3384e-05,,1782158194.5873995,1.0340638160705566,0.11048879474401474,101.36807250976562,0.8953776359558105,0.0,0.040132075548172,448.0,56,0.0015417499234899879,-1.5,56,1.0,0.56398606300354,-2.3468310832977295,-0.03357887268066406,0.0027860696517412937
57,0.100830078125,-0.8910569548606873,395.389270769,44.55284881591797,1.33728e-05,,1782158201.7996976,1.037313461303711,0.222900390625,100.14196014404297,0.7568196654319763,0.0,0.04976748675107956,456.0,57,0.0017225852934643626,-0.921875,57,1.0,0.8447211384773254,-1.812932014465332,-0.02492772415280342,0.002835820895522388
58,0.12744140625,-0.7397595643997192,402.089851422,36.98798370361328,1.3361600000000001e-05,,1782158208.5003383,1.0004454851150513,0.250732421875,105.07829284667969,0.8319374322891235,0.0,0.02383534237742424,464.0,58,1.0977815918522538e-06,1.6484375,58,1.0,0.5769997835159302,0.9086779356002808,-0.03307235985994339,0.0028855721393034827
59,0.11834170669317245,-0.6388629078865051,408.936105007,31.943145751953125,1.33504e-05,,1782158215.3466055,1.0113039016723633,0.13428714871406555,91.04925537109375,0.7968659996986389,0.0,0.025171682238578796,472.0,59,7.901014032540843e-05,-1.71875,59,1.0,0.2955152988433838,-2.3576128482818604,-0.03269660100340843,0.002935323383084577
60,0.14300411939620972,-1.0273089408874512,415.588854779,51.365447998046875,1.33392e-05,,1782158221.9995272,1.0053898096084595,0.20123203098773956,106.88298034667969,0.9498097896575928,0.0,0.0792679712176323,480.0,60,0.0001410179684171453,-0.014892578125,60,1.0,0.6150594353675842,-1.0422015190124512,-0.03827287629246712,0.0029850746268656717
61,0.108642578125,-0.632326602935791,422.508537086,31.6163330078125,1.3327999999999998e-05,,1782158228.9190352,1.001747965812683,0.27490234375,101.08934020996094,0.8136317729949951,0.0,0.020159730687737465,488.0,61,7.609220574522624e-06,1.53125,61,1.0,1.0223653316497803,0.898923397064209,-0.026778090745210648,0.003034825870646766
62,0.09285004436969757,-0.8848012685775757,429.121987596,44.24005889892578,1.3316800000000001e-05,,1782158235.5322957,1.0078660249710083,0.1507936418056488,83.18431091308594,0.7016257047653198,0.0,0.06908149272203445,496.0,62,0.0001111924575525336,-1.0625,62,1.0,0.4812586009502411,-1.9473012685775757,-0.023894086480140686,0.0030845771144278607
63,0.09521484375,-0.6694161891937256,436.079715998,33.4708137512207,1.33056e-05,,1782158242.490333,1.0340467691421509,0.076171875,104.39386749267578,0.8376215100288391,0.0,0.0380537211894989,504.0,63,0.0012903111055493355,-1.359375,63,1.0,0.5749881863594055,-2.0287911891937256,-0.023224741220474243,0.003134328358208955
64,0.104248046875,-0.7489631175994873,442.845280695,37.44815444946289,1.32944e-05,,1782158249.2559261,1.0311157703399658,0.16162109375,108.33621978759766,0.8051326274871826,0.0,0.0221870020031929,512.0,64,0.0015207086689770222,0.96875,64,1.0,0.6549584269523621,0.2197868824005127,-0.025843027979135513,0.0031840796019900496
65,0.138427734375,-0.757704496383667,449.684332148,37.88522720336914,1.32832e-05,,1782158256.0949037,1.0090395212173462,0.131591796875,125.93437194824219,0.8910022377967834,0.0,0.029274754226207733,520.0,65,0.0001359902526019141,-2.03125,65,1.0,0.3360968232154846,-2.788954496383667,-0.03308015689253807,0.003233830845771144
66,0.140625,-0.6518412828445435,456.39998227,32.59206771850586,1.3272e-05,,1782158262.8106306,1.1518534421920776,0.12451171875,121.57373809814453,0.9334802627563477,0.0,0.04861074686050415,528.0,66,0.04602492228150368,-2.765625,66,1.0,0.3488582372665405,-3.417466163635254,-0.035055868327617645,0.0032835820895522386
67,0.116455078125,-0.8969124555587769,463.209004021,44.84562683105469,1.32608e-05,,1782158269.619579,1.0180131196975708,0.111083984375,102.15745544433594,0.8174806833267212,0.0,0.029974430799484253,536.0,67,0.00031117431353777647,-1.984375,67,1.0,0.3511098325252533,-2.8812875747680664,-0.03509669750928879,0.0033333333333333335
68,0.135498046875,-0.7489748597145081,469.87212456,37.44873809814453,1.32496e-05,,1782158276.2827713,1.0046088695526123,0.153564453125,108.01065063476562,0.8334221839904785,0.0,0.03413712605834007,544.0,68,2.5914094294421375e-05,0.609375,68,1.0,0.17536401748657227,-0.13959985971450806,-0.032987579703330994,0.003383084577114428
69,0.09799554198980331,-0.5784181356430054,476.758313274,28.920909881591797,1.32384e-05,,1782158283.1689157,1.0134655237197876,0.11249999701976776,56.04345703125,0.7554854154586792,0.0,0.20822513103485107,552.0,69,0.0001715580583550036,-1.3671875,69,1.0,0.48561081290245056,-1.9456056356430054,-0.022451967000961304,0.0034328358208955225
70,0.1146496832370758,-0.6429831981658936,483.468827493,32.1491584777832,1.32272e-05,,1782158289.8794289,1.0239588022232056,0.030985169112682343,74.24562072753906,0.7760252356529236,0.0,0.01928822696208954,560.0,70,0.0005604903562925756,-2.125,70,1.0,0.1509779840707779,-2.7679831981658936,-0.027104578912258148,0.003482587064676617
71,0.12158203125,-0.8620173335075378,490.21791487,43.100868225097656,1.3215999999999998e-05,,1782158296.628454,1.0088454484939575,0.16015625,96.98422241210938,0.7740514278411865,0.0,0.04988551139831543,568.0,71,6.559699977515265e-05,0.1396484375,71,1.0,0.7549562454223633,-0.7223688960075378,-0.034253813326358795,0.0035323383084577115
72,0.1310272514820099,-0.7909202575683594,496.961453029,39.546016693115234,1.3204800000000001e-05,,1782158303.3720582,1.0052140951156616,0.02327405847609043,90.04560089111328,0.8284467458724976,0.0,0.02500269189476967,576.0,72,0.00010506642138352618,0.1259765625,72,1.0,0.185127392411232,-0.6649436950683594,-0.03479648008942604,0.003582089552238806
73,0.112060546875,-0.8021368980407715,503.687715093,40.10684585571289,1.31936e-05,,1782158310.0980244,1.0200897455215454,0.079345703125,102.29460906982422,0.8223026990890503,0.0,0.024748852476477623,584.0,73,0.00045977640547789633,-0.75390625,73,1.0,0.3259933590888977,-1.5560431480407715,-0.03132881969213486,0.0036318407960199005
74,0.11574073880910873,-0.5532764196395874,510.547476866,27.663818359375,1.31824e-05,,1782158316.9580657,0.9945639371871948,0.1095108687877655,77.84776306152344,0.7849673628807068,0.0,0.026499921455979347,592.0,74,1.0205690159637015e-05,0.5859375,74,1.0,0.3735952377319336,0.0326610803604126,-0.02807133086025715,0.003681592039800995
75,0.12604166567325592,-0.7267446517944336,517.192711893,36.33723449707031,1.31712e-05,,1782158323.6035793,1.0184826850891113,0.1902286857366562,96.037353515625,0.878119945526123,0.0,0.037000589072704315,600.0,75,0.0003241246158722788,-2.484375,75,1.0,0.27087604999542236,-3.2111196517944336,-0.03179135546088219,0.0037313432835820895
76,0.10726351290941238,-0.6342815160751343,523.758032384,31.714073181152344,1.316e-05,,1782158330.1684163,1.0184605121612549,0.18314605951309204,61.513729095458984,0.7090190649032593,0.0,0.02569960616528988,608.0,76,0.00047035657917149365,0.48046875,76,1.0,0.5614804029464722,-0.15381276607513428,-0.02360369637608528,0.003781094527363184
77,0.127685546875,-0.9141541719436646,530.60052743,45.70771026611328,1.31488e-05,,1782158337.0111196,1.0118705034255981,0.107666015625,123.7213134765625,0.9121319055557251,0.0,0.03626224026083946,616.0,77,0.00011910664034076035,-0.27734375,77,1.0,0.2064078450202942,-1.1914979219436646,-0.03496600314974785,0.0038308457711442785
78,0.086669921875,-0.8484370708465576,537.753850624,42.42185974121094,1.31376e-05,,1782158344.1643665,1.008500099182129,0.153564453125,93.490234375,0.7402646541595459,0.0,0.017796335741877556,624.0,78,4.5849763409933075e-05,1.125,78,1.0,0.38501542806625366,0.2765629291534424,-0.024416055530309677,0.003880597014925373
79,0.10468396544456482,-0.7579731941223145,544.645729507,37.898658752441406,1.31264e-05,,1782158351.0563164,1.0132441520690918,0.1480855941772461,77.74990844726562,0.7969753742218018,0.0,0.05499054491519928,632.0,79,0.0002355322940275073,-0.7890625,79,1.0,0.6476616263389587,-1.5470356941223145,-0.026261409744620323,0.003930348258706468
